nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 77957141,79.3719,-34.897,4.01,0,,,,,4,24.3,ok
TIC 39725215,90.014,-3.0746,4.01,0,,,,,3,18.0,ok
TIC 143206598,90.318,-33.912,4.01,0,,,,,5,10.8,ok
TIC 34143703,94.4238,-16.8159,4.03,0,,,,,3,5.0,ok
TIC 438211553,96.3674,14.722,4.04,0,,,,,8,10.4,ok
TIC 140692280,73.7973,-74.9365,4.05,0,,,,,42,12.5,ok
TIC 445062554,91.2463,-16.4844,4.05,0,,,,,3,4.4,ok
TIC 34257670,94.7034,-15.025,4.05,0,,,,,3,4.6,ok
TIC 49706390,95.983,-25.5779,4.06,0,,,,,3,4.4,ok
TIC 159026879,88.1102,1.8551,4.06,0,,,,,3,5.0,ok
TIC 344023606,107.6977,-48.9311,4.06,0,,,,,11,12.2,ok
TIC 319614743,95.942,4.5928,4.08,0,,,,,3,4.7,ok
TIC 24824033,97.2053,-7.0339,4.1,0,,,,,3,4.5,ok
TIC 40716679,78.4397,-67.1851,4.1,0,,,,,37,12.8,ok
TIC 141280255,82.9738,-76.3396,4.11,0,,,,,42,12.5,ok
TIC 287909915,97.8463,-12.3921,4.12,0,,,,,2,3.1,ok
TIC 177179102,104.9603,-67.9151,4.13,0,,,,,43,12.6,ok
TIC 119489880,97.8957,-36.9396,4.14,0,,,,,4,5.6,ok
TIC 251261382,95.6816,-2.1956,4.15,0,,,,,3,4.6,ok
TIC 66980383,88.6822,-11.774,4.15,0,,,,,4,7.2,ok
TIC 438041954,95.0176,14.6511,4.16,0,,,,,8,11.9,ok
TIC 278987417,101.8279,-55.5399,4.17,0,,,,,37,12.3,ok
TIC 436103030,83.8194,8.7008,4.18,0,,,,,2,4.0,ok
TIC 167088607,95.6599,-69.9839,4.18,0,,,,,40,13.2,ok
TIC 237956133,101.7193,-51.2661,4.18,0,,,,,?,0.5,erreur
