nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 275253650,148.4288,5.9586,4.0,0,,,,,5,9.7,ok
TIC 5227087,142.3112,-35.9513,4.0,0,,,,,6,10.0,ok
TIC 118413209,128.8326,-58.009,4.0,0,,,,,9,15.2,ok
TIC 190450203,133.2,-38.724,4.01,0,,,,,5,8.5,ok
TIC 415648339,147.7655,-23.0174,4.02,0,,,,,2,3.9,ok
TIC 28558389,131.5067,-46.0415,4.03,0,,,,,6,10.9,ok
TIC 130792149,117.0356,-40.6525,4.03,0,,,,,6,10.2,ok
TIC 140692280,73.7973,-74.9365,4.05,0,,,,,42,16.2,ok
TIC 344023606,107.6977,-48.9311,4.06,0,,,,,11,16.4,ok
TIC 270581362,136.4931,5.0923,4.06,0,,,,,8,13.4,ok
TIC 340001869,112.629,-54.3992,4.09,0,,,,,12,16.8,ok
TIC 144059866,119.4654,-45.5775,4.09,0,,,,,8,13.6,ok
TIC 184602707,127.6242,-36.7213,4.1,0,,,,,7,13.2,ok
TIC 145619018,122.9723,-35.773,4.1,0,,,,,7,12.4,ok
TIC 40716679,78.4397,-67.1851,4.1,0,,,,,37,16.0,ok
TIC 141280255,82.9738,-76.3396,4.11,0,,,,,42,16.6,ok
TIC 133038333,120.5256,-37.05,4.12,0,,,,,6,10.9,ok
TIC 177179102,104.9602,-67.9151,4.13,0,,,,,43,16.7,ok
TIC 92468494,128.6815,-49.944,4.14,0,,,,,6,10.8,ok
TIC 1564504,132.0608,-28.6389,4.16,0,,,,,6,11.0,ok
TIC 278987417,101.8279,-55.5399,4.17,0,,,,,37,16.4,ok
TIC 237956133,101.7193,-51.2661,4.18,0,,,,,15,16.4,ok
TIC 418149723,146.5419,6.7085,4.2,0,,,,,5,8.9,ok
TIC 291472646,111.591,-51.0184,4.21,0,,,,,11,17.2,ok
TIC 407229678,144.3024,6.8358,4.21,0,,,,,5,8.7,ok
TIC 381949122,76.3775,-57.4721,4.22,0,,,,,45,16.4,ok
TIC 51619034,129.9324,-9.5871,4.22,0,,,,,1,2.2,ok
TIC 293841803,141.3501,-5.1174,4.24,0,,,,,3,5.3,ok
TIC 141301715,129.4109,-42.989,4.24,0,,,,,7,12.1,ok
TIC 358466601,119.0776,-60.5264,4.25,0,,,,,22,16.1,ok
TIC 176734833,142.3026,-20.7491,4.26,0,,,,,4,7.3,ok
TIC 1033135,130.4306,-15.9439,4.26,0,,,,,5,8.6,ok
TIC 11421324,146.0501,-27.7693,4.26,0,,,,,6,10.5,ok
TIC 52007511,143.3018,-21.1157,4.26,0,,,,,4,7.1,ok
TIC 196551580,129.9268,-29.5616,4.26,0,,,,,7,12.1,ok
TIC 149542947,86.1929,-65.7355,4.26,0,,,,,33,17.5,ok
TIC 3296473,138.938,-37.4132,4.27,0,,,,,4,6.8,ok
TIC 255756043,99.6569,-48.22,4.28,0,,,,,10,17.5,ok
TIC 143199501,117.3096,-46.3732,4.28,0,,,,,6,10.1,ok
TIC 309401053,124.5787,-65.6131,4.28,0,,,,,22,16.5,ok
TIC 189387794,142.477,-26.5896,4.28,0,,,,,5,8.9,ok
TIC 173530123,112.376,-36.6846,4.29,0,,,,,6,10.7,ok
TIC 260605873,97.3684,-56.8526,4.29,0,,,,,44,16.4,ok
TIC 60786719,139.1741,-6.3531,4.3,0,,,,,4,6.8,ok
TIC 57035113,127.6191,-32.1593,4.3,0,,,,,7,12.4,ok
TIC 77549389,142.2877,-2.769,4.31,0,,,,,5,8.8,ok
TIC 341193607,119.2122,-59.1256,4.32,0,,,,,17,17.4,ok
TIC 308844962,122.251,-61.304,4.33,0,,,,,19,16.7,ok
