nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,19.8,ok
TIC 184398869,29.2929,-47.3852,4.06,0,,,,,8,16.0,ok
TIC 140692280,73.7973,-74.9365,4.07,0,,,,,42,18.1,ok
TIC 199733788,22.3773,-46.7563,4.09,0,,,,,8,14.3,ok
TIC 149542947,86.1928,-65.7355,4.14,0,,,,,33,18.1,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,17.9,ok
TIC 167088607,95.6599,-69.9838,4.15,0,,,,,40,18.5,ok
TIC 140477430,20.8789,-30.9459,4.17,0,,,,,4,8.4,ok
TIC 290170765,32.1902,-17.7793,4.18,0,,,,,3,6.7,ok
TIC 244178877,7.5099,-3.9574,4.18,0,,,,,5,9.6,ok
TIC 381949122,76.3774,-57.472,4.22,0,,,,,45,18.0,ok
TIC 141280255,82.9736,-76.3394,4.23,0,,,,,42,18.0,ok
TIC 260605873,97.3683,-56.8526,4.24,0,,,,,44,18.3,ok
TIC 382419388,34.9764,-55.9447,4.28,0,,,,,7,13.8,ok
TIC 651236339,44.568,-40.3046,4.29,0,,,,,3,6.3,ok
TIC 382198789,81.5802,-58.9123,4.32,0,,,,,43,17.9,ok
TIC 262843771,52.3493,-62.9354,4.33,0,,,,,?,0.6,erreur
TIC 63812368,13.9815,-27.7759,4.34,0,,,,,2,4.4,ok
TIC 54071353,23.9958,-15.4001,4.34,0,,,,,3,6.6,ok
TIC 32354173,25.5354,-32.327,4.35,0,,,,,4,8.5,ok
TIC 63921344,13.1695,-24.0056,4.35,0,,,,,2,4.2,ok
TIC 38680734,65.4733,-63.3854,4.38,0,,,,,45,17.4,ok
TIC 24910738,27.3954,-10.6869,4.39,0,,,,,3,6.6,ok
TIC 178154701,42.6684,-35.6762,4.39,0,,,,,5,10.1,ok
TIC 142163992,36.7465,-47.7039,4.39,0,,,,,6,12.0,ok
TIC 269570953,15.7599,-4.8372,4.41,0,,,,,6,11.5,ok
TIC 278202079,111.4079,-79.0942,4.41,0,,,,,23,19.0,ok
TIC 140497146,21.742,-32.5434,4.42,0,,,,,4,8.4,ok
TIC 408015562,13.9266,-7.3474,4.42,0,,,,,4,8.5,ok
TIC 141810080,92.563,-74.7543,4.43,0,,,,,45,18.4,ok
TIC 149304313,83.2488,-64.2275,4.45,0,,,,,40,18.5,ok
TIC 10763364,12.3574,-13.5619,4.45,0,,,,,2,4.2,ok
TIC 197831580,54.4358,-55.3963,4.45,0,,,,,9,17.3,ok
TIC 30762159,75.6791,-71.3142,4.46,0,,,,,42,18.6,ok
TIC 259477845,70.6931,-50.4811,4.46,0,,,,,?,0.5,erreur
TIC 40048460,6.7768,-6.6048,4.49,0,,,,,4,7.8,ok
TIC 63835332,14.6516,-29.3574,4.5,0,,,,,3,5.9,ok
TIC 38574220,63.7022,-62.1912,4.5,0,,,,,42,18.6,ok
TIC 150320620,95.7558,-63.683,4.5,1,2.2113,17.0,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_8.6Rjup,40,25.1,ok
TIC 38699658,66.272,-61.2381,4.5,0,,,,,44,18.0,ok
TIC 398570220,15.1684,-1.6587,4.5,0,,,,,5,10.2,ok
TIC 213014743,11.3507,-4.629,4.51,0,,,,,6,11.9,ok
TIC 41863903,21.1701,-41.4928,4.51,0,,,,,6,11.3,ok
TIC 64031281,37.6367,-22.5455,4.52,0,,,,,3,6.7,ok
TIC 167126852,96.3691,-69.6891,4.53,0,,,,,42,18.2,ok
TIC 123322772,30.3106,-30.0025,4.54,0,,,,,4,8.4,ok
TIC 381925942,76.2525,-54.4074,4.54,0,,,,,21,18.4,ok
TIC 306829961,121.982,-68.6169,4.55,0,,,,,38,18.5,ok
TIC 114502163,11.9303,-18.0611,4.56,0,,,,,?,0.5,erreur
TIC 201922554,41.0615,-54.3012,4.57,0,,,,,7,13.7,ok
TIC 167458584,17.8221,-13.5033,4.57,0,,,,,2,4.8,ok
TIC 41976025,23.2336,-36.8653,4.58,0,,,,,4,8.4,ok
TIC 142206468,38.7489,-42.113,4.6,0,,,,,4,8.6,ok
TIC 279342892,35.6368,-23.8168,4.6,0,,,,,4,8.3,ok
TIC 610713314,8.8138,-3.5929,4.6,0,,,,,4,7.4,ok
TIC 237340839,60.0648,-51.5649,4.61,0,,,,,5,9.9,ok
TIC 423749203,29.8795,-13.8724,4.62,0,,,,,3,6.6,ok
TIC 279649049,49.57,-62.5026,4.64,0,,,,,11,18.8,ok
TIC 114472728,11.5502,-22.5221,4.66,0,,,,,2,4.4,ok
TIC 220424200,72.2697,-56.6664,4.66,0,,,,,29,18.8,ok
TIC 248355362,17.9309,-2.2512,4.66,0,,,,,6,11.6,ok
TIC 92982886,27.9422,-15.6475,4.66,0,,,,,3,6.6,ok
TIC 207149774,45.8684,-58.9331,4.67,0,,,,,7,13.9,ok
TIC 142268253,39.9508,-42.8918,4.67,0,,,,,4,8.6,ok
TIC 184533614,29.9113,-42.0311,4.67,0,,,,,4,8.1,ok
TIC 248386767,19.1506,-2.5007,4.68,0,,,,,6,11.9,ok
TIC 3962869,12.5303,-10.6457,4.68,0,,,,,3,6.5,ok
TIC 146731630,45.733,-46.975,4.69,0,,,,,4,8.3,ok
TIC 115284458,26.8197,-41.7596,4.69,0,,,,,4,8.3,ok
TIC 260507093,96.767,-58.0021,4.74,0,,,,,43,19.0,ok
TIC 142108949,99.4236,-77.5384,4.76,0,,,,,42,18.6,ok
TIC 129766612,35.7774,-37.5763,4.76,0,,,,,?,0.8,erreur
TIC 153066978,49.3607,-47.7515,4.76,0,,,,,5,10.1,ok
TIC 260372062,95.4197,-56.3623,4.76,0,,,,,41,18.4,ok
TIC 313936958,22.5957,-26.2078,4.76,0,,,,,3,6.7,ok
TIC 207149599,45.9026,-59.7381,4.76,0,,,,,7,13.8,ok
TIC 30110465,73.3771,-66.6753,4.77,0,,,,,42,17.8,ok
TIC 231286390,43.5269,-50.8714,4.77,0,,,,,4,8.5,ok
TIC 399702910,20.6544,1.7261,4.77,0,,,,,6,11.5,ok
TIC 241630725,25.9782,-4.7657,4.77,0,,,,,3,6.6,ok
TIC 259902074,41.387,-67.6164,4.78,0,,,,,12,18.4,ok
TIC 7219876,32.2883,-43.5169,4.78,0,,,,,4,8.4,ok
TIC 24208171,14.6826,-11.3801,4.78,0,,,,,3,6.4,ok
TIC 201884817,40.1654,-54.5499,4.79,0,,,,,7,13.5,ok
TIC 241392984,24.4671,-3.4407,4.8,0,,,,,3,6.5,ok
TIC 423398081,31.5239,-10.2127,4.81,0,,,,,3,6.8,ok
TIC 219405754,78.4722,-52.0308,4.81,0,,,,,14,18.3,ok
TIC 35119324,35.5208,-17.6625,4.83,0,,,,,3,6.8,ok
TIC 32257224,22.93,-30.2833,4.83,0,,,,,4,8.6,ok
TIC 72586907,31.1227,-29.2967,4.85,0,,,,,4,8.6,ok
TIC 212957673,8.8144,-3.5931,4.85,0,,,,,5,9.6,ok
TIC 500931215,22.9302,-30.2834,4.86,0,,,,,3,6.5,ok
TIC 349647610,112.2143,-64.5099,4.86,0,,,,,44,18.2,ok
TIC 63958035,36.6473,-20.042,4.86,0,,,,,?,0.6,erreur
TIC 408131298,34.5358,-14.1336,4.86,0,,,,,3,6.8,ok
TIC 220559249,44.6995,-64.0713,4.87,0,,,,,9,17.9,ok
TIC 166853853,40.6425,-50.799,4.88,0,,,,,6,12.5,ok
TIC 302382936,32.8899,-17.743,4.88,0,,,,,3,6.6,ok
TIC 114435313,11.1846,-22.0057,4.88,0,,,,,2,4.3,ok
TIC 122541607,39.0385,-30.045,4.88,0,,,,,4,8.2,ok
TIC 166808854,39.3525,-52.5432,4.88,0,,,,,7,13.7,ok
TIC 38759751,66.9416,-62.5212,4.89,0,,,,,43,18.5,ok
