nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 63790159,34.329,33.8468,4.0,0,,,,,3,7.4,ok
TIC 366633108,332.4525,72.3412,4.0,0,,,,,14,20.0,ok
TIC 243279536,288.4795,57.7046,4.01,0,,,,,36,17.8,ok
TIC 419531713,8.25,62.9318,4.01,0,,,,,6,11.4,ok
TIC 269511338,350.6356,60.1335,4.01,0,,,,,8,15.1,ok
TIC 346000914,356.758,57.4513,4.04,0,,,,,8,15.5,ok
TIC 237084695,307.396,62.994,4.05,0,,,,,16,20.1,ok
TIC 259272661,293.8508,69.8056,4.06,0,,,,,41,19.0,ok
TIC 422656102,349.6572,68.1115,4.07,0,,,,,9,17.4,ok
TIC 285534579,12.8182,61.8055,4.1,0,,,,,6,11.4,ok
TIC 441804568,265.4848,72.147,4.12,0,,,,,39,18.4,ok
TIC 265186608,349.849,62.7398,4.12,0,,,,,9,16.4,ok
TIC 219878176,260.8145,71.87,4.12,0,,,,,40,18.5,ok
TIC 356822358,275.189,71.338,4.14,0,,,,,40,18.4,ok
TIC 199666719,252.0692,57.8137,4.15,0,,,,,41,19.0,ok
TIC 410501448,25.9154,50.6886,4.16,0,,,,,3,6.4,ok
TIC 236982345,305.2981,63.9802,4.18,0,,,,,21,18.5,ok
TIC 470820211,23.3572,58.3273,4.19,0,,,,,3,5.9,ok
TIC 219895046,262.9909,68.1359,4.19,0,,,,,36,18.3,ok
TIC 203102479,38.3698,45.6545,4.19,0,,,,,?,0.5,erreur
TIC 427550855,345.8874,67.2093,4.19,0,,,,,9,16.5,ok
TIC 416050828,49.0189,45.3459,4.21,0,,,,,3,6.1,ok
TIC 243337598,290.0671,57.6452,4.21,0,,,,,30,18.1,ok
TIC 399788684,278.1438,57.0455,4.21,0,,,,,40,19.3,ok
TIC 378652092,0.9653,66.7121,4.22,0,,,,,6,11.6,ok
TIC 292938814,34.3873,44.3049,4.23,0,,,,,3,6.4,ok
TIC 427950867,353.7461,71.642,4.23,0,,,,,7,13.5,ok
TIC 327346683,24.8373,44.3862,4.24,0,,,,,3,6.2,ok
TIC 285384467,36.2918,33.8667,4.27,0,,,,,3,6.3,ok
TIC 285544488,13.2665,61.1251,4.27,0,,,,,6,11.1,ok
TIC 284359863,287.9195,56.8595,4.29,0,,,,,34,18.5,ok
TIC 467335635,325.7659,72.3198,4.29,0,,,,,15,19.0,ok
TIC 67425010,28.9771,37.2778,4.3,0,,,,,3,6.3,ok
TIC 82392457,28.3222,40.7298,4.31,0,,,,,3,6.4,ok
TIC 196678834,17.3756,47.2417,4.32,0,,,,,3,6.0,ok
TIC 63674732,33.0923,30.3027,4.32,0,,,,,3,6.4,ok
TIC 233195546,264.2379,68.7602,4.34,0,,,,,39,18.9,ok
TIC 230080609,245.4526,69.1093,4.34,0,,,,,41,18.5,ok
TIC 354018323,13.7714,48.6784,4.35,0,,,,,5,9.4,ok
TIC 301411271,36.1041,50.0063,4.36,0,,,,,3,5.9,ok
TIC 188694034,260.4393,53.4204,4.36,0,,,,,24,18.8,ok
TIC 12958037,343.2659,60.1011,4.36,0,,,,,6,11.5,ok
TIC 433140338,40.562,40.1927,4.36,0,,,,,3,6.2,ok
TIC 335624186,333.0084,60.7592,4.37,0,,,,,8,15.0,ok
TIC 256801656,301.3888,61.9959,4.37,0,,,,,23,18.1,ok
TIC 406533529,311.8882,80.552,4.37,0,,,,,17,19.2,ok
TIC 288268410,259.9054,80.1364,4.38,0,,,,,29,18.9,ok
TIC 269664165,301.2222,68.0271,4.38,0,,,,,39,18.8,ok
TIC 49854241,39.401,65.7453,4.38,0,,,,,8,14.8,ok
TIC 196751453,18.1423,45.3377,4.39,0,,,,,3,6.0,ok
TIC 327507922,25.4541,42.6123,4.4,0,,,,,3,6.3,ok
TIC 272140352,355.5875,64.5154,4.4,0,,,,,9,16.7,ok
TIC 237282609,299.9018,76.481,4.4,0,,,,,27,19.4,ok
TIC 289622310,254.011,65.1351,4.41,0,,,,,41,18.9,ok
TIC 409163906,327.3292,61.2726,4.42,0,,,,,10,19.6,ok
TIC 240757326,11.1816,48.2843,4.42,0,,,,,4,7.8,ok
TIC 424391070,281.445,74.0861,4.43,0,,,,,39,18.7,ok
TIC 375906812,336.5038,70.7709,4.43,0,,,,,9,16.1,ok
TIC 191764184,21.9176,45.4059,4.43,0,,,,,4,7.8,ok
TIC 326857914,22.5254,47.007,4.43,0,,,,,4,7.7,ok
TIC 418416600,0.3162,60.3552,4.44,0,,,,,8,14.6,ok
TIC 289264424,24.6286,73.0399,4.45,0,,,,,10,18.9,ok
TIC 336168427,318.9275,77.0124,4.45,0,,,,,18,18.9,ok
TIC 236882599,303.3656,60.641,4.45,0,,,,,16,19.4,ok
TIC 77174373,40.3774,34.5161,4.45,0,,,,,2,4.6,ok
TIC 269825011,43.922,31.043,4.46,0,,,,,3,6.1,ok
TIC 199661915,251.3242,56.7822,4.46,0,,,,,27,18.5,ok
TIC 373704594,27.8205,64.8549,4.47,0,,,,,8,14.6,ok
TIC 405591045,324.4801,62.0819,4.47,0,,,,,10,19.4,ok
TIC 237300602,302.2227,77.7116,4.48,0,,,,,26,18.7,ok
TIC 354314959,27.622,53.7428,4.49,0,,,,,3,6.4,ok
TIC 60986648,29.4815,23.596,4.5,0,,,,,6,11.2,ok
TIC 250741786,33.4052,51.0646,4.5,0,,,,,3,6.1,ok
TIC 198236604,248.7522,60.4682,4.51,0,,,,,41,18.8,ok
TIC 353315243,29.132,70.2038,4.51,0,,,,,?,0.6,erreur
TIC 139431842,38.9114,37.3122,4.51,0,,,,,3,6.8,ok
TIC 313425217,240.7887,59.4105,4.53,0,,,,,19,18.6,ok
TIC 196843973,19.2712,44.9017,4.54,0,,,,,3,6.1,ok
TIC 398238180,307.0623,81.4228,4.54,0,,,,,19,19.7,ok
TIC 441813918,267.3638,76.9646,4.55,0,,,,,40,18.6,ok
TIC 230087102,247.0877,67.044,4.56,0,,,,,42,18.5,ok
TIC 233121747,273.48,64.3975,4.56,0,,,,,36,19.0,ok
TIC 285466536,36.8655,31.8011,4.57,0,,,,,3,7.1,ok
TIC 279509403,37.2661,67.4024,4.57,0,,,,,10,18.9,ok
TIC 229979857,290.1673,65.7148,4.57,0,,,,,41,19.4,ok
TIC 186593509,44.9163,41.0326,4.58,0,,,,,3,6.8,ok
TIC 202715253,7.9209,52.8394,4.59,0,,,,,5,10.4,ok
TIC 29000381,50.5496,27.6075,4.6,0,,,,,8,15.2,ok
TIC 229686919,263.0686,55.1733,4.61,0,,,,,42,19.1,ok
TIC 337465539,336.4459,63.3283,4.62,0,,,,,10,19.2,ok
TIC 258829052,287.5098,66.103,4.62,0,,,,,41,20.8,ok
TIC 402893991,303.222,66.2457,4.62,0,,,,,29,19.3,ok
TIC 5637590,32.3561,25.9397,4.63,0,,,,,4,8.7,ok
TIC 149853293,44.6905,39.6624,4.63,0,,,,,3,6.1,ok
TIC 192247771,44.9576,47.2209,4.63,0,,,,,3,6.4,ok
TIC 302144515,41.0215,44.297,4.64,0,,,,,3,6.6,ok
TIC 240835425,16.01,52.5017,4.64,0,,,,,2,4.3,ok
TIC 233006012,247.4915,72.2804,4.65,0,,,,,39,19.1,ok
TIC 229613892,277.4374,77.5471,4.65,0,,,,,37,19.2,ok
TIC 348528265,35.5287,56.6041,4.65,0,,,,,3,6.2,ok
