nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 5227087,142.3112,-35.9513,4.0,0,,,,,6,6.1,ok
TIC 190450203,133.2,-38.724,4.01,0,,,,,5,4.5,ok
TIC 140176216,151.8867,-53.2601,4.01,0,,,,,7,20.2,ok
TIC 102469853,155.0696,-47.699,4.02,0,,,,,6,21.2,ok
TIC 415648339,147.7655,-23.0174,4.02,0,,,,,2,2.1,ok
TIC 332815846,164.8787,-16.3537,4.03,0,,,,,4,4.0,ok
TIC 28558389,131.5067,-46.0415,4.03,0,,,,,6,5.1,ok
TIC 347624278,168.9157,-12.5927,4.03,0,,,,,5,5.1,ok
TIC 391874557,174.9597,-16.6203,4.04,0,,,,,4,4.0,ok
TIC 140692280,73.7973,-74.9365,4.05,0,,,,,42,8.1,ok
TIC 340001869,112.629,-54.3992,4.09,0,,,,,12,8.0,ok
TIC 144198478,177.7768,-11.2079,4.09,0,,,,,6,5.5,ok
TIC 437247487,169.4462,-22.146,4.09,0,,,,,5,4.8,ok
TIC 40716679,78.4397,-67.1851,4.1,0,,,,,37,8.0,ok
TIC 356299294,133.7616,-60.6444,4.11,0,,,,,10,10.3,ok
TIC 464732822,156.8519,-57.6388,4.11,0,,,,,8,7.6,ok
TIC 359278618,140.2366,-62.4046,4.11,0,,,,,10,8.2,ok
TIC 141280255,82.9738,-76.3396,4.11,0,,,,,42,8.1,ok
TIC 34870661,147.5106,-42.0204,4.11,0,,,,,8,7.3,ok
TIC 177179102,104.9602,-67.9151,4.13,0,,,,,43,8.1,ok
TIC 92468494,128.6815,-49.944,4.14,0,,,,,6,5.3,ok
TIC 318184988,162.1689,-1.9588,4.16,0,,,,,7,6.1,ok
TIC 278987417,101.8279,-55.5399,4.17,0,,,,,37,7.8,ok
TIC 167088607,95.6599,-69.9839,4.18,0,,,,,40,8.0,ok
TIC 146311668,158.2368,-47.0033,4.18,0,,,,,7,7.2,ok
TIC 386613392,159.6451,-16.8764,4.19,0,,,,,4,4.1,ok
TIC 296942775,159.0693,-16.3444,4.2,0,,,,,5,5.0,ok
TIC 102054863,153.8817,-43.1127,4.21,0,,,,,5,4.9,ok
TIC 291472646,111.591,-51.0184,4.21,0,,,,,11,8.2,ok
TIC 461162378,171.586,-25.7552,4.21,0,,,,,5,5.0,ok
TIC 381949122,76.3775,-57.4721,4.22,0,,,,,45,7.7,ok
TIC 141301715,129.4109,-42.989,4.24,0,,,,,7,6.1,ok
TIC 358466601,119.0776,-60.5264,4.25,0,,,,,22,8.1,ok
TIC 464670890,156.7038,-54.8772,4.25,0,,,,,8,7.3,ok
TIC 149542947,86.1929,-65.7355,4.26,0,,,,,33,7.9,ok
TIC 11421324,146.0501,-27.7693,4.26,0,,,,,6,5.0,ok
TIC 3296473,138.938,-37.4132,4.27,0,,,,,4,3.5,ok
TIC 302720622,135.2857,-68.6838,4.27,0,,,,,10,10.3,ok
TIC 309401053,124.5787,-65.6131,4.28,0,,,,,22,8.2,ok
TIC 146664806,159.921,-43.5492,4.29,0,,,,,5,5.8,ok
TIC 260605873,97.3684,-56.8526,4.29,0,,,,,44,8.0,ok
TIC 280200611,144.2054,-49.3548,4.31,1,1.3934,33.9,rejete,variabilite_continue,7,11.7,ok
TIC 341193607,119.2122,-59.1256,4.32,0,,,,,17,8.3,ok
TIC 308844962,122.251,-61.304,4.33,0,,,,,19,8.9,ok
TIC 308818588,151.7897,-17.142,4.34,0,,,,,6,5.6,ok
TIC 382198789,81.5803,-58.9123,4.36,0,,,,,43,8.0,ok
TIC 358838969,151.5467,-47.3702,4.37,0,,,,,5,6.4,ok
TIC 178449163,165.0388,-42.2258,4.39,0,,,,,6,7.4,ok
TIC 358276819,147.8006,-59.426,4.39,0,,,,,7,7.2,ok
TIC 363633048,147.7315,-62.745,4.4,0,,,,,6,5.7,ok
TIC 429304663,167.9146,-22.8263,4.4,0,,,,,5,5.3,ok
TIC 3448013,139.2377,-39.4017,4.41,0,,,,,6,5.0,ok
TIC 23384899,168.0617,-32.4337,4.42,0,,,,,4,4.0,ok
TIC 38680734,65.4732,-63.3855,4.43,0,,,,,45,8.0,ok
TIC 150320620,95.7559,-63.683,4.43,1,2.2113,17.0,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_8.6Rjup,40,13.3,ok
TIC 74785626,138.107,-43.7774,4.44,0,,,,,6,5.2,ok
TIC 52214265,176.1909,-18.3509,4.44,0,,,,,4,4.0,ok
TIC 283929077,151.8841,-22.4896,4.44,0,,,,,5,4.7,ok
TIC 167837191,162.9051,-21.2501,4.46,0,,,,,4,3.9,ok
TIC 30762159,75.6791,-71.3143,4.46,0,,,,,42,8.3,ok
TIC 341188017,118.7215,-57.3026,4.46,0,,,,,14,8.1,ok
TIC 443616529,169.1649,-3.6518,4.47,0,,15.0,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_2.6Rjup,5,7.5,ok
TIC 357639411,137.8193,-62.317,4.48,0,,,,,10,9.3,ok
TIC 447823435,157.8371,-53.7143,4.49,0,,,,,8,7.4,ok
TIC 448472223,165.8167,-31.961,4.49,0,,,,,6,5.6,ok
TIC 447275571,157.0089,-49.4061,4.5,0,,,,,7,6.7,ok
TIC 238450713,121.2655,-53.108,4.5,0,,,,,11,8.3,ok
TIC 385840548,138.5746,-55.5695,4.5,0,,,,,8,7.6,ok
TIC 78585673,143.305,-45.5151,4.51,0,,,,,8,8.0,ok
TIC 396914950,168.8485,-11.5884,4.51,0,,,,,5,4.8,ok
TIC 306829961,121.9823,-68.6169,4.53,0,,,,,38,8.1,ok
TIC 167126852,96.3693,-69.6892,4.55,0,,,,,42,8.2,ok
TIC 354825493,122.3722,-47.3452,4.55,0,,,,,8,7.0,ok
TIC 141810080,92.5629,-74.7542,4.56,0,,,,,45,8.3,ok
TIC 310764588,129.3284,-62.8536,4.56,0,,,,,11,8.1,ok
TIC 71032449,152.9742,-35.3248,4.57,0,,,,,4,3.9,ok
TIC 48830068,162.8877,-34.5377,4.57,0,,,,,6,5.9,ok
TIC 432166381,153.5372,-23.8139,4.57,0,,,,,6,5.4,ok
TIC 464509446,156.5651,-53.8915,4.59,0,,,,,8,7.8,ok
TIC 430503597,130.7806,-45.8085,4.59,0,,,,,7,6.1,ok
TIC 185194540,173.198,-7.8276,4.6,0,,,,,6,5.7,ok
