nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 141206921,186.0063,51.5623,4.0,0,,,,,6,9.2,ok
TIC 139064195,184.1252,33.0609,4.0,0,,,,,2,3.3,ok
TIC 243279536,288.4796,57.7047,4.01,0,,,,,36,11.0,ok
TIC 180624632,198.4285,40.153,4.05,0,,,,,4,4.5,ok
TIC 165370745,200.7728,47.0021,4.06,0,,,,,5,5.3,ok
TIC 259272661,293.8508,69.8056,4.06,0,,,,,41,11.0,ok
TIC 82311348,176.3957,35.8945,4.07,0,,,,,2,3.2,ok
TIC 165691909,163.9342,33.5068,4.08,0,,,,,2,3.9,ok
TIC 21536151,164.8871,36.0928,4.09,0,,,,,2,3.8,ok
TIC 141266294,184.0854,23.9454,4.11,0,,,,,2,4.2,ok
TIC 441804568,265.4848,72.1474,4.12,0,,,,,39,14.2,ok
TIC 219878176,260.8145,71.87,4.12,0,,,,,40,11.0,ok
TIC 199666719,252.0692,57.8137,4.15,0,,,,,41,11.8,ok
TIC 406782236,170.7063,43.4826,4.16,0,,,,,3,5.4,ok
TIC 298074497,201.534,72.3914,4.16,0,,,,,10,14.4,ok
TIC 219895046,262.9909,68.1358,4.19,0,,,,,36,11.5,ok
TIC 459186567,176.7319,55.628,4.2,0,,,,,6,7.8,ok
TIC 399788684,278.1438,57.0456,4.21,0,,,,,40,11.3,ok
TIC 224298157,185.2125,57.8637,4.21,0,,,,,5,6.1,ok
TIC 10219457,186.4617,39.0184,4.21,0,,,,,3,4.6,ok
TIC 313260480,194.9775,66.5972,4.22,0,,,,,7,8.6,ok
TIC 240173727,168.9662,13.3075,4.25,0,,,,,5,6.2,ok
TIC 158579411,222.8588,59.2948,4.25,0,,,,,8,8.4,ok
TIC 328961385,185.6262,25.8461,4.28,0,,,,,2,3.1,ok
TIC 471011933,236.015,77.7945,4.29,0,,,,,22,11.8,ok
TIC 284359863,287.9194,56.8595,4.29,0,,,,,34,11.1,ok
TIC 355927841,218.129,55.3979,4.3,0,,,,,8,9.1,ok
TIC 310362802,213.3714,51.7899,4.34,0,,,,,6,6.4,ok
TIC 230080609,245.4527,69.1093,4.34,0,,,,,41,11.4,ok
TIC 233195546,264.2379,68.7598,4.34,0,,,,,39,11.5,ok
TIC 356685668,182.963,25.8701,4.35,0,,,,,1,2.3,ok
TIC 199612990,249.5019,56.0159,4.37,0,,,,,21,10.9,ok
TIC 219040063,208.334,52.323,4.38,0,,,,,5,5.3,ok
TIC 269664165,301.2223,68.0271,4.38,0,,,,,39,10.8,ok
TIC 97487099,165.5823,20.1801,4.38,0,,,,,1,1.8,ok
TIC 137841692,226.5701,54.5564,4.4,0,,,,,7,7.9,ok
TIC 289622310,254.0102,65.1351,4.41,0,,,,,41,11.0,ok
TIC 138757096,163.9029,24.7496,4.43,0,,,,,1,1.8,ok
TIC 424391070,281.445,74.086,4.43,0,,,,,39,11.4,ok
TIC 180651551,199.3847,40.5727,4.44,0,,41.8,rejete,variabilite_continue;eclipse_secondaire;compagnon_trop_gros_3.3Rjup,4,7.1,ok
TIC 153990174,204.2951,71.2422,4.45,0,,,,,10,12.4,ok
TIC 119573924,175.1957,21.3525,4.46,0,,,,,1,1.7,ok
TIC 199661915,251.3243,56.7822,4.46,0,,,,,27,11.0,ok
TIC 272679177,234.4123,69.2836,4.49,0,,,,,27,10.9,ok
TIC 198236604,248.7523,60.4682,4.51,0,,,,,41,11.0,ok
TIC 202510300,231.9641,60.6702,4.52,0,,,,,10,10.6,ok
TIC 180669083,200.0785,40.1505,4.52,0,,,,,4,4.7,ok
TIC 313425217,240.7887,59.4106,4.53,0,,,,,19,11.1,ok
TIC 95819194,161.6028,18.8913,4.53,0,,,,,4,4.9,ok
TIC 105512375,178.8081,36.7561,4.54,0,,,,,2,2.8,ok
TIC 441813918,267.3635,76.9643,4.55,0,,,,,40,11.4,ok
TIC 138975175,188.4123,33.2474,4.55,0,,,,,2,2.7,ok
TIC 310381204,214.04,51.3677,4.55,0,,,,,6,7.0,ok
TIC 67505239,172.4242,15.413,4.55,0,,,,,5,6.4,ok
TIC 233121747,273.4789,64.3975,4.56,0,,,,,36,11.3,ok
TIC 396928591,171.2449,11.4302,4.56,0,,,,,3,4.3,ok
TIC 230087102,247.0877,67.044,4.56,0,,,,,42,11.3,ok
TIC 202505374,230.6599,63.3409,4.57,0,,,,,13,10.8,ok
TIC 229979857,290.1672,65.7148,4.57,0,,,,,41,11.6,ok
TIC 286924288,203.6125,49.0161,4.57,0,,,,,6,6.9,ok
TIC 284627777,179.1259,57.8715,4.58,0,,,,,7,8.3,ok
TIC 219777482,263.7513,61.8719,4.6,0,,,,,40,11.7,ok
TIC 229686919,263.0683,55.1733,4.61,0,,,,,42,11.6,ok
TIC 160600809,244.3744,75.7567,4.61,0,,114.5,rejete,variabilite_continue;eclipse_secondaire,35,21.0,ok
TIC 138822944,176.0548,25.2184,4.61,0,,,,,2,4.0,ok
TIC 229534764,195.1834,56.3664,4.61,0,,,,,7,8.7,ok
TIC 258829052,287.5098,66.103,4.62,0,,,,,41,11.2,ok
TIC 402893991,303.222,66.2457,4.62,0,,,,,29,12.5,ok
TIC 373658457,172.6205,18.4099,4.63,0,,,,,2,3.7,ok
TIC 136995094,196.4677,45.2687,4.64,0,,,,,3,3.9,ok
TIC 53614701,184.3737,53.1911,4.64,0,,,,,5,5.7,ok
TIC 393799555,186.6002,27.2682,4.64,0,,,,,2,2.7,ok
TIC 229613892,277.4374,77.5471,4.65,0,,,,,37,12.5,ok
TIC 233006012,247.4914,72.2804,4.65,0,,,,,39,11.7,ok
TIC 101641846,175.2625,34.1995,4.65,0,,,,,2,3.5,ok
TIC 17929712,169.7825,38.1852,4.65,0,,,,,2,3.1,ok
TIC 328862718,185.0815,26.6189,4.66,0,,,,,2,2.7,ok
TIC 229686929,263.0455,55.1846,4.66,0,,,,,42,11.5,ok
TIC 232563914,228.663,67.3445,4.66,0,,,,,18,11.3,ok
TIC 161723589,236.6436,55.4752,4.67,0,,,,,8,9.2,ok
TIC 376975340,284.1874,57.8145,4.69,0,,,,,39,11.3,ok
TIC 84912561,164.07,22.3517,4.71,0,,,,,1,1.9,ok
TIC 396931486,176.3213,8.258,4.72,0,,,,,5,6.1,ok
TIC 198238974,249.2292,63.0723,4.73,0,,,,,41,11.8,ok
TIC 259232022,292.7509,70.9895,4.73,0,,,,,42,11.9,ok
TIC 380640135,178.7629,8.444,4.75,0,,,,,?,0.5,erreur
TIC 367683515,183.0386,20.542,4.77,0,,,,,2,3.1,ok
TIC 441712711,217.1549,49.8446,4.78,0,,,,,6,6.9,ok
TIC 377100366,285.181,55.6583,4.78,0,,,,,30,11.9,ok
TIC 48194330,282.8953,52.9765,4.79,0,,,,,23,11.9,ok
TIC 101625438,173.8778,34.8678,4.81,0,,,,,1,1.9,ok
TIC 233623612,284.1069,65.2579,4.81,0,,,,,40,11.3,ok
TIC 235682463,287.2924,76.5598,4.82,0,,,,,39,11.6,ok
TIC 158514824,220.597,54.8033,4.84,0,,,,,8,8.6,ok
TIC 165686992,163.742,34.0345,4.84,0,,,,,2,2.9,ok
TIC 77072037,166.6836,17.7372,4.87,0,,,,,5,5.9,ok
TIC 405492839,172.7281,28.4516,4.89,0,,,,,2,2.8,ok
TIC 307985697,257.1021,64.3191,4.89,0,,,,,38,11.0,ok
TIC 393800464,186.747,26.8256,4.89,0,,,,,2,2.9,ok
TIC 202511282,232.7309,64.2091,4.89,0,,,,,13,11.9,ok
TIC 284627497,178.9935,56.5985,4.9,0,,,,,6,7.5,ok
TIC 137771290,175.431,55.172,4.91,0,,,,,5,6.5,ok
TIC 405527245,234.383,54.5086,4.91,0,,,,,7,8.1,ok
TIC 142319244,193.8689,65.4383,4.94,0,,,,,9,10.7,ok
TIC 288391863,267.5422,78.3066,4.95,0,,,,,37,11.4,ok
TIC 147643683,185.1136,61.3096,4.95,0,,,,,7,8.5,ok
TIC 224288961,182.9372,57.0543,4.95,0,,,,,6,7.5,ok
TIC 356111584,262.6817,57.8767,4.96,0,,,,,41,11.3,ok
TIC 173046336,179.823,33.1669,4.96,0,,,,,2,2.8,ok
TIC 1884438653,290.8921,69.0145,4.97,0,,,,,12,11.2,ok
TIC 141201605,180.5259,43.0461,4.97,0,,,,,3,3.6,ok
TIC 257002934,223.7503,74.8812,4.97,0,,,,,16,12.6,ok
TIC 136990036,195.9724,43.0076,4.97,0,,,,,3,3.9,ok
TIC 224312054,233.8173,53.9222,4.97,0,,,,,8,8.9,ok
TIC 219824152,204.4288,50.7149,4.98,0,,,,,6,7.0,ok
TIC 230087513,246.9955,68.7683,4.98,0,,,,,40,11.6,ok
