nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 101255849,56.0798,32.2882,4.0,0,,,,,6,12.2,ok
TIC 366633108,332.4525,72.3412,4.0,0,,,,,14,18.8,ok
TIC 243279536,288.4795,57.7046,4.01,0,,,,,36,18.1,ok
TIC 117613920,49.0508,50.9375,4.02,0,,,,,3,6.0,ok
TIC 252321421,74.2898,59.1201,4.05,0,,,,,4,8.3,ok
TIC 392479154,55.678,59.9694,4.05,0,,,,,3,6.2,ok
TIC 259272661,293.8508,69.8056,4.06,0,,,,,41,18.4,ok
TIC 85287514,52.5809,71.8639,4.08,0,,,,,8,15.9,ok
TIC 219878176,260.8145,71.87,4.12,0,,,,,40,19.1,ok
TIC 390806332,44.1026,64.3324,4.12,0,,,,,5,9.9,ok
TIC 441804568,265.4848,72.147,4.12,0,,,,,39,18.0,ok
TIC 286031430,69.9778,53.0794,4.12,0,,50.5,rejete,variabilite_continue;eclipse_secondaire,4,11.9,ok
TIC 48307527,283.3064,50.708,4.13,0,,,,,11,18.5,ok
TIC 239676617,65.1025,34.5667,4.13,0,,,,,?,0.6,erreur
TIC 409104974,79.79,40.0945,4.13,0,,,,,4,7.9,ok
TIC 281601266,72.8056,68.1688,4.13,0,,,,,4,7.9,ok
TIC 356822358,275.189,71.338,4.14,0,,,,,40,18.0,ok
TIC 199666719,252.0692,57.8137,4.15,0,,,,,41,18.7,ok
TIC 367073010,339.3052,75.3719,4.16,0,,,,,9,16.7,ok
TIC 219895046,262.9909,68.1359,4.19,0,,,,,36,18.7,ok
TIC 243337598,290.0671,57.6452,4.21,0,,,,,30,18.7,ok
TIC 399788684,278.1438,57.0455,4.21,0,,,,,40,19.0,ok
TIC 199634926,250.7329,54.9035,4.22,0,,,,,?,0.5,erreur
TIC 427950867,353.7461,71.642,4.23,0,,,,,7,13.5,ok
TIC 285937814,54.1227,48.1924,4.24,0,,,,,2,4.3,ok
TIC 266882992,61.6459,50.351,4.27,0,,,,,3,5.9,ok
TIC 471011933,236.0153,77.7945,4.27,0,,,,,22,19.0,ok
TIC 467335635,325.7659,72.3198,4.29,0,,,,,15,19.0,ok
TIC 366558961,332.0683,72.7684,4.29,0,,,,,?,0.6,erreur
TIC 284359863,287.9195,56.8595,4.29,0,,,,,34,18.9,ok
TIC 392430762,55.4508,62.6484,4.33,0,,,,,2,4.3,ok
TIC 233195546,264.2379,68.7602,4.34,0,,,,,39,18.3,ok
TIC 230080609,245.4526,69.1093,4.34,0,,,,,41,19.1,ok
TIC 84772237,64.4331,62.3466,4.36,0,,,,,?,0.5,erreur
TIC 383553764,263.0553,86.5868,4.36,0,,,,,12,19.2,ok
TIC 199612990,249.5019,56.016,4.37,0,,,,,21,18.5,ok
TIC 406533529,311.8882,80.552,4.37,0,,,,,17,19.1,ok
TIC 102612255,61.5134,68.68,4.37,0,,,,,6,11.9,ok
TIC 160222436,259.2252,89.0377,4.37,0,,,,,12,18.8,ok
TIC 115055479,83.182,32.192,4.38,0,,,,,9,21.4,ok
TIC 269664165,301.2222,68.0271,4.38,0,,,,,39,18.5,ok
TIC 49854241,39.401,65.7453,4.38,0,,,,,8,14.7,ok
TIC 288268410,259.9054,80.1364,4.38,0,,,,,29,20.0,ok
TIC 396203108,39.5078,72.8184,4.39,0,,,,,10,18.6,ok
TIC 47584277,278.6281,51.7821,4.4,0,,,,,18,18.6,ok
TIC 9138987,67.6736,57.4118,4.4,0,,,,,4,8.3,ok
TIC 237282609,299.9018,76.481,4.4,0,,,,,27,18.5,ok
TIC 66300650,72.2747,61.5072,4.41,0,,,,,4,7.7,ok
TIC 289622310,254.011,65.1351,4.41,0,,,,,41,18.8,ok
TIC 137265970,31.3811,76.1149,4.41,0,,,,,10,19.1,ok
TIC 467784668,62.7459,33.5867,4.43,0,,,,,5,9.8,ok
TIC 375906812,336.5038,70.7709,4.43,0,,,,,9,16.5,ok
TIC 289816116,66.7627,80.824,4.45,0,,,,,9,17.2,ok
TIC 336168427,318.9275,77.0124,4.45,0,,,,,18,19.4,ok
TIC 289264424,24.6286,73.0399,4.45,0,,,,,10,18.8,ok
TIC 47578939,278.4861,52.3535,4.46,0,,,,,18,19.0,ok
TIC 286684653,66.5269,31.4381,4.46,0,,,,,7,13.5,ok
TIC 199661915,251.3242,56.7822,4.46,0,,,,,27,18.0,ok
TIC 239700359,65.0414,31.9531,4.46,0,,,,,7,13.6,ok
TIC 373704594,27.8205,64.8549,4.47,0,,,,,8,14.2,ok
TIC 453039698,74.3214,53.7522,4.47,0,,,,,4,7.5,ok
TIC 237300602,302.2227,77.7116,4.48,0,,,,,26,18.0,ok
TIC 353315243,29.132,70.2038,4.51,0,,,,,10,19.2,ok
TIC 268379122,273.8686,86.658,4.51,0,,,,,13,19.3,ok
TIC 198236604,248.7522,60.4682,4.51,0,,,,,?,0.5,erreur
TIC 398238180,307.0623,81.4228,4.54,0,,,,,19,18.6,ok
