nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 209188615,298.9614,-26.2989,4.0,0,,,,,1,3.3,ok
TIC 11450686,289.4086,-18.953,4.01,0,,,,,1,2.2,ok
TIC 414705454,284.8493,-19.2796,4.01,0,,,,,1,2.2,ok
TIC 113241255,293.119,-30.8697,4.02,0,,,,,5,8.3,ok
TIC 444107995,299.7385,-26.1956,4.04,0,,,,,1,2.8,ok
TIC 115788788,275.0369,-15.832,4.05,0,,,,,3,4.8,ok
TIC 118515689,273.5661,-21.7133,4.07,0,,,,,2,3.6,ok
TIC 115603913,272.9306,-23.7015,4.07,0,,,,,2,3.7,ok
TIC 214558913,316.4874,-17.2333,4.11,0,,,,,1,2.3,ok
TIC 250292568,339.4386,-4.2289,4.11,0,,,,,3,5.1,ok
TIC 242635343,293.7803,-10.5605,4.13,0,,,,,3,5.0,ok
TIC 35405122,315.6467,-9.9955,4.14,0,,,,,2,3.9,ok
TIC 125238849,338.8397,-0.1179,4.14,0,,,,,4,7.1,ok
TIC 289950895,318.323,-27.6202,4.14,0,,,,,5,8.5,ok
TIC 508850829,337.2094,-0.0204,4.15,0,,,,,4,6.8,ok
TIC 24086212,314.2251,-9.6976,4.15,0,,,,,1,2.2,ok
TIC 250256512,321.3206,-3.5572,4.16,0,,,,,3,5.4,ok
TIC 168875537,291.3734,-23.9625,4.16,0,,,,,1,2.2,ok
TIC 238138637,298.5345,-8.5743,4.16,0,,,,,3,5.1,ok
TIC 417526469,265.3531,-12.8757,4.17,0,,,,,1,2.2,ok
TIC 407190486,271.2551,-29.5801,4.18,0,,,,,3,5.2,ok
TIC 137836578,335.3981,-21.5988,4.19,0,,,,,5,8.1,ok
TIC 6798785,288.3148,-12.2828,4.19,0,,,,,3,5.2,ok
TIC 333369648,326.2512,-9.0824,4.2,0,,,,,1,2.1,ok
TIC 415683739,318.908,-20.6517,4.21,0,,,,,1,2.2,ok
TIC 3480663,290.1029,-10.5604,4.25,0,,,,,3,5.1,ok
TIC 2291183,288.8854,-25.2569,4.26,0,,,,,1,2.3,ok
TIC 155583514,281.6966,-29.6319,4.27,0,,,,,2,3.8,ok
TIC 214616659,318.1932,-14.3927,4.3,0,,,,,1,2.2,ok
TIC 334020482,290.4318,-15.9551,4.32,0,,,,,2,3.8,ok
TIC 218725368,278.7603,-10.9772,4.33,0,,,,,2,3.8,ok
TIC 108379361,265.2439,-32.2145,4.33,0,,,,,4,6.8,ok
TIC 419936581,355.5108,1.779,4.33,0,,,,,3,5.2,ok
TIC 439340909,295.1813,-16.2936,4.34,0,,,,,1,2.2,ok
TIC 271718966,319.074,-9.2146,4.34,0,,,,,2,3.6,ok
TIC 108848226,265.7786,-33.0513,4.38,0,,,,,5,8.2,ok
TIC 105209628,269.2811,-23.9393,4.38,0,,,,,2,3.7,ok
TIC 71637257,304.2772,-21.318,4.38,0,,,,,1,2.2,ok
