nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 149988523,90.5391,-60.0968,4.0,0,,,,,44,9.3,ok
TIC 467274664,168.15,-60.3176,4.01,0,,,,,7,7.2,ok
TIC 347624278,168.9157,-12.5926,4.01,0,,,,,5,4.8,ok
TIC 437247487,169.4461,-22.1461,4.02,0,,,,,5,4.9,ok
TIC 458395117,159.7474,-58.8168,4.02,0,,,,,7,6.9,ok
TIC 391874557,174.9596,-16.6203,4.02,0,,,,,4,4.3,ok
TIC 378313764,155.0899,-60.4544,4.04,0,,,,,5,5.2,ok
TIC 140692280,73.7974,-74.9364,4.07,0,,,,,42,8.5,ok
TIC 102469853,155.0696,-47.6991,4.08,0,,,,,6,6.0,ok
TIC 458105162,159.0849,-59.5647,4.08,0,,,,,7,6.8,ok
TIC 464732822,156.8519,-57.6388,4.09,0,,,,,8,8.2,ok
TIC 144198478,177.7768,-11.2079,4.09,0,,,,,6,6.1,ok
TIC 309401053,124.5787,-65.613,4.1,0,,,,,22,8.9,ok
TIC 162092833,168.3111,-44.3722,4.12,0,,,,,7,7.7,ok
TIC 34870661,147.5105,-42.0204,4.14,0,,,,,8,7.0,ok
TIC 278987417,101.8279,-55.5398,4.14,0,,,,,37,8.6,ok
TIC 167088607,95.66,-69.9838,4.15,0,,,,,40,9.1,ok
TIC 357639411,137.8191,-62.3169,4.17,0,,,,,10,10.3,ok
TIC 102054863,153.8817,-43.1127,4.17,0,,,,,5,5.3,ok
TIC 274911740,149.5198,-58.8611,4.17,0,,,,,7,7.1,ok
TIC 93412456,175.1769,-53.9688,4.17,0,,,,,4,4.1,ok
TIC 429150549,173.0963,-26.7467,4.2,0,,,,,6,6.8,ok
TIC 302720622,135.2858,-68.6839,4.21,0,,,,,10,10.0,ok
TIC 381949122,76.3773,-57.4719,4.22,0,,,,,45,9.0,ok
TIC 141280255,82.9743,-76.339,4.23,0,,,,,42,9.0,ok
TIC 260605873,97.3682,-56.8525,4.24,0,,,,,44,9.0,ok
TIC 290022685,192.4458,-15.0789,4.24,0,,,,,5,4.8,ok
