nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 25893523,50.6881,20.742,4.0,0,,,,,4,4.6,ok
TIC 17417633,66.5777,22.8133,4.03,0,,,,,4,4.0,ok
TIC 407995674,359.6678,-3.5564,4.04,0,,,,,2,2.1,ok
TIC 17387328,66.3431,22.2936,4.1,0,,,,,2,2.2,ok
TIC 422947705,38.9685,5.5931,4.1,0,,,,,4,3.9,ok
TIC 250292568,339.4386,-4.2288,4.11,0,,,,,3,3.0,ok
TIC 426148255,33.2644,15.2797,4.13,0,,,,,4,3.7,ok
TIC 125238849,338.8397,-0.1179,4.14,0,,,,,4,3.7,ok
TIC 422739061,357.9911,2.9303,4.15,0,,,,,2,2.1,ok
TIC 422890556,37.8755,2.2671,4.15,0,,,,,4,3.8,ok
TIC 508850829,337.2093,-0.0204,4.15,0,,,,,4,3.9,ok
TIC 257924339,31.551,8.248,4.17,0,,,,,4,4.2,ok
TIC 244178877,7.5099,-3.9574,4.18,0,,,,,5,4.6,ok
TIC 283729844,63.4849,9.2636,4.18,0,,,,,4,4.0,ok
TIC 405211717,4.1903,10.2448,4.19,0,,,,,3,2.8,ok
TIC 245904110,69.5401,12.5107,4.19,0,,,,,7,7.2,ok
TIC 401426046,5.1494,8.1903,4.2,0,,,,,3,2.8,ok
TIC 266119272,14.9572,6.4832,4.2,0,,,,,2,2.2,ok
TIC 127019774,23.7046,18.4601,4.23,0,,,,,6,5.6,ok
TIC 60879864,66.5871,15.6182,4.23,0,,,,,6,5.8,ok
TIC 411631548,20.8539,20.4689,4.25,0,,,,,6,5.4,ok
TIC 245823237,67.7802,15.1047,4.26,0,,,,,7,7.2,ok
TIC 61139113,56.5817,23.948,4.26,0,,,,,5,4.5,ok
TIC 404688620,29.338,17.8174,4.26,0,,,,,4,3.9,ok
TIC 365230546,45.1845,10.8702,4.26,0,,,,,5,6.1,ok
TIC 228382044,357.6389,-14.4016,4.29,0,,,,,5,5.3,ok
TIC 61264116,70.5613,22.9568,4.32,0,,,,,2,2.3,ok
TIC 422692360,30.512,2.7638,4.32,0,,,,,5,5.3,ok
TIC 419936581,355.5108,1.779,4.33,0,,,,,3,32.6,ok
