nom,RA,Dec,Tmag,n_candidats,periodes,snr_max,verdict_auto,raisons_auto,n_secteurs,secondes,status
TIC 325526165,3.3326,-84.9939,4.01,0,,,,,5,5.6,ok
TIC 301404113,256.1402,-68.2788,4.02,0,,,,,8,7.5,ok
TIC 188405014,258.6152,-39.7667,4.03,0,,,,,4,15.2,ok
TIC 452590903,142.9008,-73.0809,4.03,0,,,,,10,17.7,ok
TIC 44180973,229.3776,-58.802,4.03,0,,,,,9,20.7,ok
TIC 460878914,231.8876,-64.5316,4.04,0,,,,,8,21.0,ok
TIC 359143948,181.5457,-73.5567,4.04,0,,,,,7,9.3,ok
TIC 140692280,73.7974,-74.9365,4.05,0,,,,,42,8.6,ok
TIC 289874961,234.05,-44.3971,4.07,0,,,,,4,4.1,ok
TIC 442652828,237.7398,-33.6272,4.07,0,,,,,4,4.0,ok
TIC 141280255,82.9738,-76.3395,4.11,0,,,,,42,8.6,ok
TIC 177179102,104.9602,-67.9151,4.13,0,,,,,43,8.6,ok
TIC 77541886,239.221,-29.2142,4.14,0,,,,,4,3.9,ok
TIC 465711537,264.1368,-38.6365,4.14,0,,,,,3,3.3,ok
TIC 170602411,253.5011,-57.9101,4.15,0,,,,,4,3.9,ok
TIC 359215691,181.956,-75.3669,4.17,0,,,,,6,6.9,ok
TIC 278987417,101.8279,-55.5399,4.17,0,,,,,37,9.0,ok
TIC 207458362,243.3696,-54.6306,4.17,0,,,,,6,5.7,ok
TIC 411380080,244.254,-50.0681,4.17,0,,,,,3,3.3,ok
TIC 454818257,176.8101,-76.618,4.18,0,,,,,6,6.1,ok
TIC 167088607,95.6599,-69.9839,4.18,0,,,,,40,8.4,ok
TIC 246962305,253.4989,-42.3621,4.18,0,,,,,3,3.3,ok
TIC 342898231,205.3061,-71.868,4.19,0,,,,,8,7.7,ok
TIC 402453271,247.7055,-61.6335,4.19,0,,,,,8,7.7,ok
TIC 360263464,188.1158,-72.1331,4.19,0,,,,,8,7.6,ok
TIC 394758452,218.7045,-60.9642,4.19,0,,,,,8,7.7,ok
TIC 74742533,265.8289,-57.724,4.2,0,,,,,8,8.1,ok
TIC 279882911,239.8759,-41.7445,4.21,0,,,,,4,5.2,ok
TIC 401795729,335.5104,-84.6663,4.21,0,,,,,7,7.0,ok
TIC 381949122,76.3775,-57.4721,4.22,0,,,,,45,8.7,ok
TIC 323350946,131.4789,-79.504,4.25,0,,,,,10,9.4,ok
TIC 46705199,230.8444,-59.3208,4.25,0,,,,,8,7.7,ok
TIC 149542947,86.1929,-65.7355,4.26,0,,,,,33,8.4,ok
TIC 451606344,283.6911,-87.6066,4.26,0,,,,,7,6.7,ok
TIC 329090488,191.3571,-71.7114,4.26,0,,,,,7,6.7,ok
